Position,Track_Name,Artist,Streams,Date,Region
112,Besoin de sens,Nekfeu,27007,2017-01-14,fr
113,En feu,Soprano,26846,2017-01-14,fr
114,92i veyron,Booba,26656,2017-01-14,fr
115,Don't Let Me Down,The Chainsmokers,26626,2017-01-14,fr
116,Arrêt du cœur,Kalash Criminel,26416,2017-01-14,fr
117,Binta,Alonzo,26296,2017-01-14,fr
118,"i hate u, i love u (feat. olivia o'brien)",gnash,26212,2017-01-14,fr
119,Bad and Boujee (feat. Lil Uzi Vert),Migos,26055,2017-01-14,fr
120,Lost on You,LP,25938,2017-01-14,fr
121,Bailar,Deorro,25922,2017-01-14,fr
122,Come,Jain,25281,2017-01-14,fr
123,Bambina,PNL,25073,2017-01-14,fr
124,Programmé,Nekfeu,24861,2017-01-14,fr
125,White Tiger - Single Version,Izzy Bizu,24810,2017-01-14,fr
126,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,24715,2017-01-14,fr
127,J'ai déconné,KeBlack,24709,2017-01-14,fr
128,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,24630,2017-01-14,fr
129,Side To Side,Ariana Grande,24609,2017-01-14,fr
130,Vinyle,Nekfeu,24501,2017-01-14,fr
131,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,24127,2017-01-14,fr
132,Kiname (feat. Booba),Fally Ipupa,23997,2017-01-14,fr
133,Lies,Jesper Jenset,23504,2017-01-14,fr
134,J'fais mes affaires,Djadja & Dinaz,23501,2017-01-14,fr
135,Scars To Your Beautiful,Alessia Cara,23385,2017-01-14,fr
136,Dans ma vie,Gradur,23306,2017-01-14,fr
137,Amnésie,Damso,23199,2017-01-14,fr
138,Luz de Luna,PNL,23124,2017-01-14,fr
139,Stressed Out,Twenty One Pilots,23025,2017-01-14,fr
140,Mon bijou,Jul,22942,2017-01-14,fr
141,Halcyon Birds,Broken Back,22883,2017-01-14,fr
142,Stop Us - Radio Edit,SIYYU,22862,2017-01-14,fr
143,Broccoli (feat. Lil Yachty),DRAM,22845,2017-01-14,fr
144,E.T.,Jul,22711,2017-01-14,fr
145,This Is What You Came For,Calvin Harris,22620,2017-01-14,fr
146,Un homme debout,Claudio Capéo,22512,2017-01-14,fr
147,#Askip,Black M,22418,2017-01-14,fr
148,Clandestina,Lartiste,22200,2017-01-14,fr
149,E.L.E.P.H.A.N.T,Booba,22124,2017-01-14,fr
150,Let It Go,James Bay,21885,2017-01-14,fr
151,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,21522,2017-01-14,fr
152,Tu sais pas,PNL,21452,2017-01-14,fr
153,Lean On (feat. MØ & DJ Snake),Major Lazer,21439,2017-01-14,fr
154,Le monde ou rien,PNL,21298,2017-01-14,fr
155,On dirait,Amir,21205,2017-01-14,fr
156,Now and Later,Sage The Gemini,21075,2017-01-14,fr
157,Princesse,Nekfeu,21027,2017-01-14,fr
158,Printemps blanc,Niro,21022,2017-01-14,fr
159,Putain d'époque,Dosseh,20926,2017-01-14,fr
160,Makeba - Radio Edit,Jain,20871,2017-01-14,fr
161,Paix sans guerre,MRC,20645,2017-01-14,fr
162,Bad Things (with Camila Cabello),Machine Gun Kelly,20608,2017-01-14,fr
163,Believer,Major Lazer,20540,2017-01-14,fr
164,Je fais le sourd,Jul,20521,2017-01-14,fr
165,Bulma,MMZ,20385,2017-01-14,fr
166,French Kiss,Black M,20384,2017-01-14,fr
167,X,Sofiane,20330,2017-01-14,fr
168,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,20258,2017-01-14,fr
169,Le lac,Julien Doré,19413,2017-01-14,fr
170,C'est ça,Jul,19368,2017-01-14,fr
171,Sapés comme jamais - Pilule bleue,Maître Gims,19228,2017-01-14,fr
172,Rooting For You,London Grammar,19171,2017-01-14,fr
173,By Your Side,Jonas Blue,19136,2017-01-14,fr
174,On Hold,The xx,19119,2017-01-14,fr
175,Allo maman,SCH,19118,2017-01-14,fr
176,Afro Trap Pt. 3 (Champions League),MHD,19001,2017-01-14,fr
177,Mira,PNL,18858,2017-01-14,fr
178,Say Something Loving,The xx,18788,2017-01-14,fr
179,"How Far I'll Go - From ""Moana""",Alessia Cara,18666,2017-01-14,fr
180,Cake By The Ocean,DNCE,18477,2017-01-14,fr
181,Les princes,MZ,18391,2017-01-14,fr
182,Tout ira mieux,Ninho,18269,2017-01-14,fr
183,Silver,Fakear,18265,2017-01-14,fr
184,Photograph,Ed Sheeran,18207,2017-01-14,fr
185,Laissez-les kouma (feat. MHD),Zaho,18179,2017-01-14,fr
186,Ophelia,The Lumineers,18171,2017-01-14,fr
187,Thinking Out Loud,Ed Sheeran,18152,2017-01-14,fr
188,J’aurais pas dû,S.Crew,17889,2017-01-14,fr
189,Validée,Booba,17885,2017-01-14,fr
190,Dangerous,The xx,17830,2017-01-14,fr
191,King,Saint PHNX,17825,2017-01-14,fr
192,Humain,PNL,17790,2017-01-14,fr
193,Uranus,PNL,17748,2017-01-14,fr
194,Makeba,Jain,17706,2017-01-14,fr
195,I Would Like,Zara Larsson,17382,2017-01-14,fr
196,Ma dope,Nekfeu,17305,2017-01-14,fr
197,On verra,Nekfeu,17243,2017-01-14,fr
198,Les filles d'aujourd'hui,Joyce Jonathan,17229,2017-01-14,fr
199,Moi aimer Toi,Vianney,17211,2017-01-14,fr
200,All Night,The Vamps,17095,2017-01-14,fr
1,Shape of You,Ed Sheeran,163601,2017-01-15,fr
2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,91466,2017-01-15,fr
3,Tchoin,Kaaris,90309,2017-01-15,fr
4,Afro Trap Pt. 7 (La puissance),MHD,85662,2017-01-15,fr
5,Mauvaise graine,Nekfeu,82398,2017-01-15,fr
6,Human,Rag'n'Bone Man,82155,2017-01-15,fr
7,Starboy,The Weeknd,79845,2017-01-15,fr
8,I Feel It Coming,The Weeknd,77447,2017-01-15,fr
9,Sunset Lover,Petit Biscuit,76314,2017-01-15,fr
10,Squa,Nekfeu,74449,2017-01-15,fr
11,Je m'en vais,Vianney,74193,2017-01-15,fr
12,Say You Won't Let Go,James Arthur,70877,2017-01-15,fr
13,My Way,Calvin Harris,70501,2017-01-15,fr
14,Mercy,Shawn Mendes,70103,2017-01-15,fr
15,Bazardée,KeBlack,68442,2017-01-15,fr
16,Don't Wanna Know,Maroon 5,66112,2017-01-15,fr
17,Saturne,Nekfeu,65335,2017-01-15,fr
18,Chantaje,Shakira,64806,2017-01-15,fr
19,Onizuka,PNL,63030,2017-01-15,fr
20,Heathens,Twenty One Pilots,61600,2017-01-15,fr
21,Pop Corn,Boostee,61523,2017-01-15,fr
22,Castle on the Hill,Ed Sheeran,59672,2017-01-15,fr
23,Call On Me - Ryan Riback Extended Remix,Starley,58992,2017-01-15,fr
24,DKR,Booba,57297,2017-01-15,fr
25,Lordly (feat. Alex Aiono),Feder,56775,2017-01-15,fr
26,Let Me Love You,DJ Snake,56302,2017-01-15,fr
27,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,55563,2017-01-15,fr
28,Ride,Twenty One Pilots,54377,2017-01-15,fr
29,The Greatest,Sia,53766,2017-01-15,fr
30,Heal Tomorrow,Naïve New Beaters,53114,2017-01-15,fr
31,One Dance,Drake,52105,2017-01-15,fr
32,The Ocean,Mike Perry,51604,2017-01-15,fr
33,Naha,PNL,51056,2017-01-15,fr
34,Tchikita,Jul,51039,2017-01-15,fr
35,Infréquentables,Dosseh,50402,2017-01-15,fr
36,Love Me Now,John Legend,50338,2017-01-15,fr
37,Daniel Sam,Booba,49975,2017-01-15,fr
38,Tuesday,Burak Yeter,49301,2017-01-15,fr
39,24K Magic,Bruno Mars,46938,2017-01-15,fr
40,6.45i,SCH,46390,2017-01-15,fr
41,Black Beatles,Rae Sremmurd,46290,2017-01-15,fr
42,Treat You Better,Shawn Mendes,45916,2017-01-15,fr
43,Réalité augmentée,Nekfeu,45492,2017-01-15,fr
44,On m'appelle l'ovni,Jul,45428,2017-01-15,fr
45,All We Know,The Chainsmokers,45140,2017-01-15,fr
46,Tout donner - Pilule Violette,Maître Gims,44343,2017-01-15,fr
47,Blow,Kaaris,43551,2017-01-15,fr
48,Aloha,Møme,42885,2017-01-15,fr
49,Humanoïde,Nekfeu,42307,2017-01-15,fr
50,Lush Life,Zara Larsson,41675,2017-01-15,fr
51,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,41545,2017-01-15,fr
52,Bené,PNL,39945,2017-01-15,fr
53,Blended Family (What You Do For Love),Alicia Keys,39905,2017-01-15,fr
54,Oblah,Gradur,39556,2017-01-15,fr
55,Galatée,Nekfeu,38185,2017-01-15,fr
56,Cold Water (feat. Justin Bieber & MØ),Major Lazer,38125,2017-01-15,fr
57,Avant tu riais,Nekfeu,37742,2017-01-15,fr
58,Dans la légende,PNL,37508,2017-01-15,fr
59,Paris,The Chainsmokers,37278,2017-01-15,fr
60,Just Hold On,Steve Aoki,37160,2017-01-15,fr
61,Hymn For The Weekend - Seeb Remix,Coldplay,37134,2017-01-15,fr
62,Closer,The Chainsmokers,37104,2017-01-15,fr
63,Elle et l'autre,Jul,35817,2017-01-15,fr
64,Poussière,Kaaris,35465,2017-01-15,fr
65,Mula,Siboy,35213,2017-01-15,fr
66,Ain't Your Mama,Jennifer Lopez,35076,2017-01-15,fr
67,Sex,Cheat Codes,35027,2017-01-15,fr
68,Esquimaux,Nekfeu,34042,2017-01-15,fr
69,Capsize,FRENSHIP,33275,2017-01-15,fr
70,Please Don't Go,Joel Adams,33147,2017-01-15,fr
71,DA,PNL,32847,2017-01-15,fr
72,Final Song,MØ,32256,2017-01-15,fr
73,Dis-moi que tu m'aimes,Ninho,31824,2017-01-15,fr
74,Perfect Strangers,Jonas Blue,31768,2017-01-15,fr
75,Shed a Light,Robin Schulz,31687,2017-01-15,fr
76,Mon Everest - feat. Marina Kaye,Soprano,30939,2017-01-15,fr
77,Fake Love,Drake,30862,2017-01-15,fr
78,Starving,Hailee Steinfeld,30855,2017-01-15,fr
79,Le regard des gens,Nekfeu,30584,2017-01-15,fr
80,Nekketsu,Nekfeu,30114,2017-01-15,fr
81,In the Name of Love,Martin Garrix,29688,2017-01-15,fr
82,Fast Car,Jonas Blue,29288,2017-01-15,fr
83,Oceans Away,A R I Z O N A,29033,2017-01-15,fr
84,I Feel So Bad,Kungs,28794,2017-01-15,fr
85,Wherever I Go,OneRepublic,28666,2017-01-15,fr
86,Million Eyes,Loïc Nottet,28582,2017-01-15,fr
87,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,28120,2017-01-15,fr
88,Nador,Kaaris,28118,2017-01-15,fr
89,A Kele Nta,MHD,28051,2017-01-15,fr
90,Cheap Thrills,Sia,28009,2017-01-15,fr
91,I Got You,Bebe Rexha,27898,2017-01-15,fr
92,Scars To Your Beautiful,Alessia Cara,27473,2017-01-15,fr
93,Spirits,The Strumbellas,27278,2017-01-15,fr
94,Andale (feat. Gradur),Sadek,27254,2017-01-15,fr
95,Souviens-toi,Djadja & Dinaz,27128,2017-01-15,fr
96,Cellophané,Rim'K,27103,2017-01-15,fr
97,Jusqu'au dernier gramme,PNL,26386,2017-01-15,fr
98,Thibaut Courtois,Shay,26145,2017-01-15,fr
99,Let It Go,James Bay,25592,2017-01-15,fr
100,O.D,Nekfeu,25280,2017-01-15,fr
101,J'suis QLF,PNL,24954,2017-01-15,fr
102,Boyz N The Hood,Kaaris,24867,2017-01-15,fr
103,No Lie,Sean Paul,24851,2017-01-15,fr
104,"i hate u, i love u (feat. olivia o'brien)",gnash,24812,2017-01-15,fr
105,Skurt Cobain,Sneazzy,24198,2017-01-15,fr
106,Qui a dit ?,Jul,24138,2017-01-15,fr
107,Commando,Niska,24087,2017-01-15,fr
108,Besoin de sens,Nekfeu,24016,2017-01-15,fr
109,Panda,Desiigner,23929,2017-01-15,fr
110,Paris c'est loin,Damso,23754,2017-01-15,fr
111,La bise (feat. Brulux),Sadek,23672,2017-01-15,fr
112,Je m'en fous de ta nana,Jul,23668,2017-01-15,fr
113,C'est le son de la gratte,Jul,23491,2017-01-15,fr
114,Work from Home,Fifth Harmony,22661,2017-01-15,fr
115,Lost on You,LP,22406,2017-01-15,fr
116,Bambina,PNL,22251,2017-01-15,fr
117,Rooting For You,London Grammar,22188,2017-01-15,fr
118,Programmé,Nekfeu,22105,2017-01-15,fr
119,92i veyron,Booba,22012,2017-01-15,fr
120,Arrêt du cœur,Kalash Criminel,21587,2017-01-15,fr
121,Bad and Boujee (feat. Lil Uzi Vert),Migos,21529,2017-01-15,fr
122,Alone,Alan Walker,21444,2017-01-15,fr
123,Don't Let Me Down,The Chainsmokers,21380,2017-01-15,fr
124,En feu,Soprano,21318,2017-01-15,fr
125,Side To Side,Ariana Grande,21283,2017-01-15,fr
126,Vinyle,Nekfeu,21187,2017-01-15,fr
127,Binta,Alonzo,21144,2017-01-15,fr
128,J'ai déconné,KeBlack,20330,2017-01-15,fr
129,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,20159,2017-01-15,fr
130,Amnésie,Damso,20100,2017-01-15,fr
131,Luz de Luna,PNL,20072,2017-01-15,fr
132,Makeba - Radio Edit,Jain,20047,2017-01-15,fr
133,J'fais mes affaires,Djadja & Dinaz,19944,2017-01-15,fr
134,Printemps blanc,Niro,19829,2017-01-15,fr
135,Broccoli (feat. Lil Yachty),DRAM,19369,2017-01-15,fr
136,Fading Away,Adam Naas,19357,2017-01-15,fr
137,Bad Things (with Camila Cabello),Machine Gun Kelly,19288,2017-01-15,fr
138,Lies,Jesper Jenset,19242,2017-01-15,fr
139,Princesse,Nekfeu,19148,2017-01-15,fr
140,You're My Window To The Sky,The Avener & Kim Churchill,19104,2017-01-15,fr
141,E.T.,Jul,19023,2017-01-15,fr
142,Stressed Out,Twenty One Pilots,18990,2017-01-15,fr
143,Dans ma vie,Gradur,18913,2017-01-15,fr
144,Tu sais pas,PNL,18912,2017-01-15,fr
145,Mon bijou,Jul,18808,2017-01-15,fr
146,Bulma,MMZ,18764,2017-01-15,fr
147,Kiname (feat. Booba),Fally Ipupa,18701,2017-01-15,fr
148,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,18689,2017-01-15,fr
149,Now and Later,Sage The Gemini,18676,2017-01-15,fr
150,Clandestina,Lartiste,18446,2017-01-15,fr
151,E.L.E.P.H.A.N.T,Booba,18296,2017-01-15,fr
152,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,18284,2017-01-15,fr
153,Le monde ou rien,PNL,18217,2017-01-15,fr
154,Un homme debout,Claudio Capéo,18210,2017-01-15,fr
155,French Kiss,Black M,18070,2017-01-15,fr
156,Stop Us - Radio Edit,SIYYU,18044,2017-01-15,fr
157,"How Far I'll Go - From ""Moana""",Alessia Cara,17938,2017-01-15,fr
158,Paix sans guerre,MRC,17787,2017-01-15,fr
159,On dirait,Amir,17782,2017-01-15,fr
160,Putain d'époque,Dosseh,17583,2017-01-15,fr
161,#Askip,Black M,17425,2017-01-15,fr
162,Je fais le sourd,Jul,17409,2017-01-15,fr
163,By Your Side,Jonas Blue,17320,2017-01-15,fr
164,Thinking Out Loud,Ed Sheeran,17290,2017-01-15,fr
165,Moi aimer Toi,Vianney,17211,2017-01-15,fr
166,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,16824,2017-01-15,fr
167,This Is What You Came For,Calvin Harris,16717,2017-01-15,fr
168,Premier étage,KeBlack,16668,2017-01-15,fr
169,Bailar,Deorro,16544,2017-01-15,fr
170,Mira,PNL,16497,2017-01-15,fr
171,Allo maman,SCH,16381,2017-01-15,fr
172,On Hold,The xx,16376,2017-01-15,fr
173,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,16342,2017-01-15,fr
174,Les princes,MZ,16277,2017-01-15,fr
175,Le lac,Julien Doré,16230,2017-01-15,fr
176,C'est ça,Jul,16114,2017-01-15,fr
177,Lean On (feat. MØ & DJ Snake),Major Lazer,16041,2017-01-15,fr
178,X,Sofiane,15987,2017-01-15,fr
179,All Night,The Vamps,15910,2017-01-15,fr
180,Uranus,PNL,15830,2017-01-15,fr
181,J’aurais pas dû,S.Crew,15725,2017-01-15,fr
182,Come,Jain,15626,2017-01-15,fr
183,Humain,PNL,15617,2017-01-15,fr
184,Tout ira mieux,Ninho,15583,2017-01-15,fr
185,On verra,Nekfeu,15449,2017-01-15,fr
186,I Would Like,Zara Larsson,15435,2017-01-15,fr
187,White Tiger - Single Version,Izzy Bizu,15423,2017-01-15,fr
188,Validée,Booba,15302,2017-01-15,fr
189,Believer,Major Lazer,15245,2017-01-15,fr
190,Ma dope,Nekfeu,15149,2017-01-15,fr
191,Photograph,Ed Sheeran,15105,2017-01-15,fr
192,Les filles d'aujourd'hui,Joyce Jonathan,14965,2017-01-15,fr
193,Halcyon Birds,Broken Back,14906,2017-01-15,fr
194,Solo Dance,Martin Jensen,14798,2017-01-15,fr
195,Kratos,PNL,14695,2017-01-15,fr
196,Afro Trap Pt. 3 (Champions League),MHD,14625,2017-01-15,fr
197,Cake By The Ocean,DNCE,14624,2017-01-15,fr
198,Laissez-les kouma (feat. MHD),Zaho,14469,2017-01-15,fr
199,Way Down We Go,Kaleo,14369,2017-01-15,fr
200,My Type,Saint Motel,14350,2017-01-15,fr
1,Shape of You,Ed Sheeran,153826,2017-01-16,fr
2,Tchoin,Kaaris,94592,2017-01-16,fr
3,Afro Trap Pt. 7 (La puissance),MHD,88356,2017-01-16,fr
4,Mauvaise graine,Nekfeu,87559,2017-01-16,fr
5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,84614,2017-01-16,fr
6,Human,Rag'n'Bone Man,78155,2017-01-16,fr
7,Squa,Nekfeu,75388,2017-01-16,fr
8,Starboy,The Weeknd,74588,2017-01-16,fr
9,I Feel It Coming,The Weeknd,72083,2017-01-16,fr
10,Je m'en vais,Vianney,71910,2017-01-16,fr
11,Sunset Lover,Petit Biscuit,70599,2017-01-16,fr
12,Saturne,Nekfeu,69961,2017-01-16,fr
13,Say You Won't Let Go,James Arthur,64774,2017-01-16,fr
14,Bazardée,KeBlack,63662,2017-01-16,fr
15,Onizuka,PNL,62483,2017-01-16,fr
16,Castle on the Hill,Ed Sheeran,60087,2017-01-16,fr
17,My Way,Calvin Harris,59758,2017-01-16,fr
18,Chantaje,Shakira,59598,2017-01-16,fr
19,Don't Wanna Know,Maroon 5,59405,2017-01-16,fr
20,Mercy,Shawn Mendes,59359,2017-01-16,fr
21,Daniel Sam,Booba,57322,2017-01-16,fr
22,DKR,Booba,56292,2017-01-16,fr
23,Call On Me - Ryan Riback Extended Remix,Starley,54328,2017-01-16,fr
24,Heathens,Twenty One Pilots,53525,2017-01-16,fr
25,Infréquentables,Dosseh,52614,2017-01-16,fr
26,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,52480,2017-01-16,fr
27,Pop Corn,Boostee,51070,2017-01-16,fr
28,Let Me Love You,DJ Snake,50120,2017-01-16,fr
29,6.45i,SCH,49519,2017-01-16,fr
30,Lordly (feat. Alex Aiono),Feder,49130,2017-01-16,fr
31,Naha,PNL,48896,2017-01-16,fr
32,Tuesday,Burak Yeter,48047,2017-01-16,fr
33,The Greatest,Sia,47078,2017-01-16,fr
34,Réalité augmentée,Nekfeu,46303,2017-01-16,fr
35,Ride,Twenty One Pilots,46234,2017-01-16,fr
36,Love Me Now,John Legend,45738,2017-01-16,fr
37,One Dance,Drake,44254,2017-01-16,fr
38,Humanoïde,Nekfeu,43943,2017-01-16,fr
39,Tout donner - Pilule Violette,Maître Gims,43889,2017-01-16,fr
40,Blow,Kaaris,43083,2017-01-16,fr
41,Black Beatles,Rae Sremmurd,42966,2017-01-16,fr
42,Tchikita,Jul,42753,2017-01-16,fr
43,The Ocean,Mike Perry,42714,2017-01-16,fr
44,All We Know,The Chainsmokers,42497,2017-01-16,fr
45,Mula,Siboy,42458,2017-01-16,fr
46,Heal Tomorrow,Naïve New Beaters,42137,2017-01-16,fr
47,Treat You Better,Shawn Mendes,40259,2017-01-16,fr
48,Aloha,Møme,39690,2017-01-16,fr
49,24K Magic,Bruno Mars,39249,2017-01-16,fr
50,Galatée,Nekfeu,39119,2017-01-16,fr
51,Avant tu riais,Nekfeu,38392,2017-01-16,fr
52,Oblah,Gradur,37541,2017-01-16,fr
53,Blended Family (What You Do For Love),Alicia Keys,36777,2017-01-16,fr
54,On m'appelle l'ovni,Jul,36540,2017-01-16,fr
55,Bené,PNL,36408,2017-01-16,fr
56,Dans la légende,PNL,35716,2017-01-16,fr
57,Poussière,Kaaris,35551,2017-01-16,fr
58,Paris,The Chainsmokers,35344,2017-01-16,fr
59,Esquimaux,Nekfeu,34972,2017-01-16,fr
60,Cold Water (feat. Justin Bieber & MØ),Major Lazer,33900,2017-01-16,fr
61,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,33770,2017-01-16,fr
62,Elle et l'autre,Jul,32919,2017-01-16,fr
63,Lush Life,Zara Larsson,32645,2017-01-16,fr
64,Just Hold On,Steve Aoki,32481,2017-01-16,fr
65,Closer,The Chainsmokers,31582,2017-01-16,fr
66,Dis-moi que tu m'aimes,Ninho,31397,2017-01-16,fr
67,Le regard des gens,Nekfeu,30961,2017-01-16,fr
68,Sex,Cheat Codes,30953,2017-01-16,fr
69,Nekketsu,Nekfeu,30734,2017-01-16,fr
70,Ain't Your Mama,Jennifer Lopez,30546,2017-01-16,fr
71,Cellophané,Rim'K,30522,2017-01-16,fr
72,DA,PNL,30516,2017-01-16,fr
73,Hymn For The Weekend - Seeb Remix,Coldplay,29219,2017-01-16,fr
74,Final Song,MØ,29181,2017-01-16,fr
75,Nador,Kaaris,29078,2017-01-16,fr
76,Souviens-toi,Djadja & Dinaz,29062,2017-01-16,fr
77,Million Eyes,Loïc Nottet,29061,2017-01-16,fr
78,Perfect Strangers,Jonas Blue,28920,2017-01-16,fr
79,Capsize,FRENSHIP,28671,2017-01-16,fr
80,Please Don't Go,Joel Adams,28502,2017-01-16,fr
81,Mon Everest - feat. Marina Kaye,Soprano,28415,2017-01-16,fr
82,Oceans Away,A R I Z O N A,28014,2017-01-16,fr
83,Fake Love,Drake,27844,2017-01-16,fr
84,Shed a Light,Robin Schulz,27758,2017-01-16,fr
85,A Kele Nta,MHD,27745,2017-01-16,fr
86,Starving,Hailee Steinfeld,27693,2017-01-16,fr
87,Skurt Cobain,Sneazzy,27128,2017-01-16,fr
88,Andale (feat. Gradur),Sadek,27018,2017-01-16,fr
89,Thibaut Courtois,Shay,26996,2017-01-16,fr
90,I Feel So Bad,Kungs,26855,2017-01-16,fr
91,In the Name of Love,Martin Garrix,26572,2017-01-16,fr
92,Commando,Niska,26457,2017-01-16,fr
93,Fast Car,Jonas Blue,25895,2017-01-16,fr
94,O.D,Nekfeu,25761,2017-01-16,fr
95,La bise (feat. Brulux),Sadek,25742,2017-01-16,fr
96,Boyz N The Hood,Kaaris,25681,2017-01-16,fr
97,Wherever I Go,OneRepublic,25649,2017-01-16,fr
98,Paris c'est loin,Damso,25639,2017-01-16,fr
99,Jusqu'au dernier gramme,PNL,25384,2017-01-16,fr
100,Besoin de sens,Nekfeu,25099,2017-01-16,fr
101,I Got You,Bebe Rexha,24268,2017-01-16,fr
102,Lost on You,LP,24045,2017-01-16,fr
103,No Lie,Sean Paul,23702,2017-01-16,fr
104,Bad and Boujee (feat. Lil Uzi Vert),Migos,23681,2017-01-16,fr
105,Cheap Thrills,Sia,23346,2017-01-16,fr
106,J'suis QLF,PNL,23035,2017-01-16,fr
107,92i veyron,Booba,22932,2017-01-16,fr
108,"i hate u, i love u (feat. olivia o'brien)",gnash,22621,2017-01-16,fr
109,Programmé,Nekfeu,22531,2017-01-16,fr
110,Qui a dit ?,Jul,22385,2017-01-16,fr
111,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,22373,2017-01-16,fr
112,Arrêt du cœur,Kalash Criminel,22046,2017-01-16,fr
113,Spirits,The Strumbellas,22041,2017-01-16,fr
114,Alone,Alan Walker,21902,2017-01-16,fr
115,Vinyle,Nekfeu,21867,2017-01-16,fr
116,Amnésie,Damso,21812,2017-01-16,fr
117,Panda,Desiigner,21667,2017-01-16,fr
118,Scars To Your Beautiful,Alessia Cara,21593,2017-01-16,fr
119,C'est le son de la gratte,Jul,21139,2017-01-16,fr
120,Bambina,PNL,20885,2017-01-16,fr
121,Side To Side,Ariana Grande,20878,2017-01-16,fr
122,Je m'en fous de ta nana,Jul,20732,2017-01-16,fr
123,Let It Go,James Bay,20465,2017-01-16,fr
124,Kiname (feat. Booba),Fally Ipupa,20346,2017-01-16,fr
125,Premier étage,KeBlack,20066,2017-01-16,fr
126,X,Sofiane,19983,2017-01-16,fr
127,E.L.E.P.H.A.N.T,Booba,19602,2017-01-16,fr
128,Don't Let Me Down,The Chainsmokers,19504,2017-01-16,fr
129,J'fais mes affaires,Djadja & Dinaz,19321,2017-01-16,fr
130,Putain d'époque,Dosseh,19264,2017-01-16,fr
131,J'ai déconné,KeBlack,19219,2017-01-16,fr
132,Clandestina,Lartiste,19171,2017-01-16,fr
133,Luz de Luna,PNL,19002,2017-01-16,fr
134,Binta,Alonzo,18980,2017-01-16,fr
135,Printemps blanc,Niro,18979,2017-01-16,fr
136,Princesse,Nekfeu,18521,2017-01-16,fr
137,Dans ma vie,Gradur,18382,2017-01-16,fr
138,Paix sans guerre,MRC,18350,2017-01-16,fr
139,Tu sais pas,PNL,18198,2017-01-16,fr
140,Work from Home,Fifth Harmony,17971,2017-01-16,fr
141,Bad Things (with Camila Cabello),Machine Gun Kelly,17941,2017-01-16,fr
142,Lies,Jesper Jenset,17775,2017-01-16,fr
143,Now and Later,Sage The Gemini,17731,2017-01-16,fr
144,Broccoli (feat. Lil Yachty),DRAM,17710,2017-01-16,fr
145,Rooting For You,London Grammar,17594,2017-01-16,fr
146,E.T.,Jul,17507,2017-01-16,fr
147,En feu,Soprano,17455,2017-01-16,fr
148,Stressed Out,Twenty One Pilots,17434,2017-01-16,fr
149,Le monde ou rien,PNL,17298,2017-01-16,fr
150,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,17097,2017-01-16,fr
151,Bulma,MMZ,17052,2017-01-16,fr
152,On Hold,The xx,16890,2017-01-16,fr
153,Halcyon Birds,Broken Back,16571,2017-01-16,fr
154,Thinking Out Loud,Ed Sheeran,16429,2017-01-16,fr
155,By Your Side,Jonas Blue,16336,2017-01-16,fr
156,J’aurais pas dû,S.Crew,16258,2017-01-16,fr
157,Je fais le sourd,Jul,16241,2017-01-16,fr
158,Les princes,MZ,16233,2017-01-16,fr
159,Allo maman,SCH,16175,2017-01-16,fr
160,Tout ira mieux,Ninho,16105,2017-01-16,fr
161,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,16020,2017-01-16,fr
162,Mon bijou,Jul,15920,2017-01-16,fr
163,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,15659,2017-01-16,fr
164,Mira,PNL,15579,2017-01-16,fr
165,Ophelia,The Lumineers,15309,2017-01-16,fr
166,Validée,Booba,15141,2017-01-16,fr
167,Humain,PNL,15113,2017-01-16,fr
168,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,15069,2017-01-16,fr
